country_name,year,wealth_quintile_label,mean_value,se_value,lower_ci,upper_ci,n,variable,variable_label,scale_labels,category
Guyana,2006,Fourth,0.3091603053,0.02860620535,0.2530921429,0.3652284678,262,drankform,Child drank infant formula yesterday,"No = 0, Yes = 1",Nutrition & Feeding
Guyana,2006,Richest,0.3654822335,0.03439750899,0.2980631159,0.4329013511,197,drankform,Child drank infant formula yesterday,"No = 0, Yes = 1",Nutrition & Feeding
Guyana,2014,Poorest,0.1231788079,0.0119684482,0.09972064948,0.1466369664,755,drankform,Child drank infant formula yesterday,"No = 0, Yes = 1",Nutrition & Feeding
Guyana,2014,Second,0.2131578947,0.02103656865,0.1719262202,0.2543895693,380,drankform,Child drank infant formula yesterday,"No = 0, Yes = 1",Nutrition & Feeding
Guyana,2014,Middle,0.2604501608,0.02492672322,0.2115937833,0.3093065383,311,drankform,Child drank infant formula yesterday,"No = 0, Yes = 1",Nutrition & Feeding
Guyana,2014,Fourth,0.275261324,0.02641072358,0.2234963058,0.3270263423,287,drankform,Child drank infant formula yesterday,"No = 0, Yes = 1",Nutrition & Feeding
Guyana,2014,Richest,0.3763837638,0.02948439802,0.3185943437,0.434173184,271,drankform,Child drank infant formula yesterday,"No = 0, Yes = 1",Nutrition & Feeding
Guyana,2019,Poorest,0.2114989733,0.01852410051,0.1751917363,0.2478062103,487,drankform,Child drank infant formula yesterday,"No = 0, Yes = 1",Nutrition & Feeding
Guyana,2019,Second,0.3990147783,0.03445487686,0.3314832197,0.466546337,203,drankform,Child drank infant formula yesterday,"No = 0, Yes = 1",Nutrition & Feeding
Guyana,2019,Middle,0.4571428571,0.04225336948,0.374326253,0.5399594613,140,drankform,Child drank infant formula yesterday,"No = 0, Yes = 1",Nutrition & Feeding
Guyana,2019,Fourth,0.5573770492,0.04515426947,0.468874681,0.6458794173,122,drankform,Child drank infant formula yesterday,"No = 0, Yes = 1",Nutrition & Feeding
Guyana,2019,Richest,0.5230769231,0.0439756324,0.4368846836,0.6092691626,130,drankform,Child drank infant formula yesterday,"No = 0, Yes = 1",Nutrition & Feeding
Honduras,2019,Poorest,0.08070866142,0.008549754318,0.06395114295,0.09746617988,1016,drankform,Child drank infant formula yesterday,"No = 0, Yes = 1",Nutrition & Feeding
Honduras,2019,Second,0.1778074866,0.01398947703,0.1503881116,0.2052268616,748,drankform,Child drank infant formula yesterday,"No = 0, Yes = 1",Nutrition & Feeding
Honduras,2019,Middle,0.2584814216,0.0176108958,0.2239640659,0.2929987774,619,drankform,Child drank infant formula yesterday,"No = 0, Yes = 1",Nutrition & Feeding
Honduras,2019,Fourth,0.3303411131,0.01994668533,0.2912456099,0.3694366163,557,drankform,Child drank infant formula yesterday,"No = 0, Yes = 1",Nutrition & Feeding
Honduras,2019,Richest,0.4941176471,0.02715439294,0.4408950369,0.5473402572,340,drankform,Child drank infant formula yesterday,"No = 0, Yes = 1",Nutrition & Feeding
Jamaica,2011,Poorest,0.234375,0.02164533485,0.1919501437,0.2767998563,384,drankform,Child drank infant formula yesterday,"No = 0, Yes = 1",Nutrition & Feeding
Jamaica,2011,Second,0.234828496,0.02180263039,0.1920953405,0.2775616516,379,drankform,Child drank infant formula yesterday,"No = 0, Yes = 1",Nutrition & Feeding
Jamaica,2011,Middle,0.3381088825,0.02535898955,0.288405263,0.387812502,349,drankform,Child drank infant formula yesterday,"No = 0, Yes = 1",Nutrition & Feeding
Jamaica,2011,Fourth,0.3356643357,0.02797202797,0.2808391608,0.3904895105,286,drankform,Child drank infant formula yesterday,"No = 0, Yes = 1",Nutrition & Feeding
Jamaica,2011,Richest,0.4102564103,0.03222414045,0.347097095,0.4734157255,234,drankform,Child drank infant formula yesterday,"No = 0, Yes = 1",Nutrition & Feeding
Jamaica,2022,Poorest,0.4045801527,0.04304693795,0.3202081543,0.4889521511,131,drankform,Child drank infant formula yesterday,"No = 0, Yes = 1",Nutrition & Feeding
Jamaica,2022,Second,0.4964028777,0.04256172506,0.4129818966,0.5798238588,139,drankform,Child drank infant formula yesterday,"No = 0, Yes = 1",Nutrition & Feeding
Jamaica,2022,Middle,0.4754098361,0.04539954161,0.3864267345,0.5643929376,122,drankform,Child drank infant formula yesterday,"No = 0, Yes = 1",Nutrition & Feeding
Jamaica,2022,Fourth,0.6568627451,0.04724007352,0.564272201,0.7494532892,102,drankform,Child drank infant formula yesterday,"No = 0, Yes = 1",Nutrition & Feeding
Jamaica,2022,Richest,0.7236842105,0.05163530755,0.6224790077,0.8248894133,76,drankform,Child drank infant formula yesterday,"No = 0, Yes = 1",Nutrition & Feeding
Mexico,2015,Poorest,0.2200716846,0.0110962962,0.198322944,0.2418204251,1395,drankform,Child drank infant formula yesterday,"No = 0, Yes = 1",Nutrition & Feeding
Mexico,2015,Second,0.29663106,0.01309884845,0.270957317,0.322304803,1217,drankform,Child drank infant formula yesterday,"No = 0, Yes = 1",Nutrition & Feeding
Mexico,2015,Middle,0.3643083421,0.01564632136,0.3336415523,0.394975132,947,drankform,Child drank infant formula yesterday,"No = 0, Yes = 1",Nutrition & Feeding
Mexico,2015,Fourth,0.4167832168,0.01845104686,0.3806191649,0.4529472686,715,drankform,Child drank infant formula yesterday,"No = 0, Yes = 1",Nutrition & Feeding
Mexico,2015,Richest,0.5106382979,0.02433410936,0.4629434435,0.5583331522,423,drankform,Child drank infant formula yesterday,"No = 0, Yes = 1",Nutrition & Feeding
Panama,2013,Poorest,0.09561231172,0.005321950465,0.08518128881,0.1060433346,3054,drankform,Child drank infant formula yesterday,"No = 0, Yes = 1",Nutrition & Feeding
Panama,2013,Second,0.2170616114,0.01269799056,0.1921735499,0.2419496729,1055,drankform,Child drank infant formula yesterday,"No = 0, Yes = 1",Nutrition & Feeding
Panama,2013,Middle,0.3173970784,0.01697370357,0.2841286193,0.3506655374,753,drankform,Child drank infant formula yesterday,"No = 0, Yes = 1",Nutrition & Feeding
Panama,2013,Fourth,0.3537190083,0.01945456038,0.3155880699,0.3918499466,605,drankform,Child drank infant formula yesterday,"No = 0, Yes = 1",Nutrition & Feeding
Panama,2013,Richest,0.3035230352,0.02396764136,0.2565464582,0.3504996123,369,drankform,Child drank infant formula yesterday,"No = 0, Yes = 1",Nutrition & Feeding
Paraguay,2016,Poorest,0.1012987013,0.01088043988,0.07997303914,0.1226243635,770,drankform,Child drank infant formula yesterday,"No = 0, Yes = 1",Nutrition & Feeding
Paraguay,2016,Second,0.1163166397,0.01289659391,0.09103931568,0.1415939638,619,drankform,Child drank infant formula yesterday,"No = 0, Yes = 1",Nutrition & Feeding
Paraguay,2016,Middle,0.1476635514,0.01535223312,0.1175731745,0.1777539283,535,drankform,Child drank infant formula yesterday,"No = 0, Yes = 1",Nutrition & Feeding
Paraguay,2016,Fourth,0.1428571429,0.01560247849,0.112276285,0.1734380007,504,drankform,Child drank infant formula yesterday,"No = 0, Yes = 1",Nutrition & Feeding
Paraguay,2016,Richest,0.2197183099,0.02200681547,0.1765849515,0.2628516682,355,drankform,Child drank infant formula yesterday,"No = 0, Yes = 1",Nutrition & Feeding
Saint Lucia,2012,Poorest,0.3088235294,0.05644328247,0.1981946958,0.419452363,68,drankform,Child drank infant formula yesterday,"No = 0, Yes = 1",Nutrition & Feeding
Saint Lucia,2012,Second,0.5205479452,0.0588757852,0.4051514062,0.6359444842,73,drankform,Child drank infant formula yesterday,"No = 0, Yes = 1",Nutrition & Feeding
Saint Lucia,2012,Middle,0.4098360656,0.06349153027,0.2853926663,0.5342794649,61,drankform,Child drank infant formula yesterday,"No = 0, Yes = 1",Nutrition & Feeding
Saint Lucia,2012,Fourth,0.4565217391,0.07425326642,0.3109853369,0.6020581413,46,drankform,Child drank infant formula yesterday,"No = 0, Yes = 1",Nutrition & Feeding
Saint Lucia,2012,Richest,0.5813953488,0.07612251985,0.4321952099,0.7305954877,43,drankform,Child drank infant formula yesterday,"No = 0, Yes = 1",Nutrition & Feeding
Suriname,2006,Poorest,0.2645502646,0.01605303388,0.2330863181,0.296014211,756,drankform,Child drank infant formula yesterday,"No = 0, Yes = 1",Nutrition & Feeding
Suriname,2006,Second,0.3690987124,0.02237821776,0.3252374056,0.4129600192,466,drankform,Child drank infant formula yesterday,"No = 0, Yes = 1",Nutrition & Feeding
Suriname,2006,Middle,0.4028985507,0.02644494657,0.3510664554,0.454730646,345,drankform,Child drank infant formula yesterday,"No = 0, Yes = 1",Nutrition & Feeding
Suriname,2006,Fourth,0.4316770186,0.02764550688,0.3774918252,0.4858622121,322,drankform,Child drank infant formula yesterday,"No = 0, Yes = 1",Nutrition & Feeding
Suriname,2006,Richest,0.4448051948,0.0283621033,0.3892154723,0.5003949173,308,drankform,Child drank infant formula yesterday,"No = 0, Yes = 1",Nutrition & Feeding
Suriname,2010,Poorest,0.2783323547,0.01086352296,0.2570398497,0.2996248597,1703,drankform,Child drank infant formula yesterday,"No = 0, Yes = 1",Nutrition & Feeding
Suriname,2010,Second,0.4229390681,0.02093255017,0.3819112698,0.4639668664,558,drankform,Child drank infant formula yesterday,"No = 0, Yes = 1",Nutrition & Feeding
Suriname,2010,Middle,0.4887218045,0.0250563587,0.4396113415,0.5378322676,399,drankform,Child drank infant formula yesterday,"No = 0, Yes = 1",Nutrition & Feeding
Suriname,2010,Fourth,0.5263157895,0.02782529119,0.4717782187,0.5808533602,323,drankform,Child drank infant formula yesterday,"No = 0, Yes = 1",Nutrition & Feeding
Suriname,2010,Richest,0.511627907,0.03118070788,0.4505137195,0.5727420944,258,drankform,Child drank infant formula yesterday,"No = 0, Yes = 1",Nutrition & Feeding
Suriname,2018,Poorest,0.5711009174,0.02372954216,0.5245910148,0.6176108201,436,drankform,Child drank infant formula yesterday,"No = 0, Yes = 1",Nutrition & Feeding
Suriname,2018,Second,0.6742857143,0.02508578347,0.6251175787,0.7234538499,350,drankform,Child drank infant formula yesterday,"No = 0, Yes = 1",Nutrition & Feeding
Suriname,2018,Middle,0.7370242215,0.02594194363,0.6861780119,0.787870431,289,drankform,Child drank infant formula yesterday,"No = 0, Yes = 1",Nutrition & Feeding
Suriname,2018,Fourth,0.7126436782,0.02806466887,0.6576369272,0.7676504292,261,drankform,Child drank infant formula yesterday,"No = 0, Yes = 1",Nutrition & Feeding
Suriname,2018,Richest,0.7257142857,0.03382281938,0.6594215597,0.7920070117,175,drankform,Child drank infant formula yesterday,"No = 0, Yes = 1",Nutrition & Feeding
Trinidad and Tobago,2006,Poorest,0.296875,0.02861099709,0.2407974457,0.3529525543,256,drankform,Child drank infant formula yesterday,"No = 0, Yes = 1",Nutrition & Feeding
Trinidad and Tobago,2006,Second,0.3935185185,0.03331747876,0.3282162601,0.4588207769,216,drankform,Child drank infant formula yesterday,"No = 0, Yes = 1",Nutrition & Feeding
Trinidad and Tobago,2006,Middle,0.417721519,0.03210353032,0.3547985996,0.4806444384,237,drankform,Child drank infant formula yesterday,"No = 0, Yes = 1",Nutrition & Feeding
Trinidad and Tobago,2006,Fourth,0.5148514851,0.03525171979,0.4457581144,0.5839448559,202,drankform,Child drank infant formula yesterday,"No = 0, Yes = 1",Nutrition & Feeding
Trinidad and Tobago,2006,Richest,0.3714285714,0.03663028925,0.2996332045,0.4432239384,175,drankform,Child drank infant formula yesterday,"No = 0, Yes = 1",Nutrition & Feeding
Trinidad and Tobago,2011,Poorest,0.4495677233,0.02674308216,0.3971512823,0.5019841644,347,drankform,Child drank infant formula yesterday,"No = 0, Yes = 1",Nutrition & Feeding
Trinidad and Tobago,2011,Second,0.46484375,0.03123371972,0.4036256594,0.5260618406,256,drankform,Child drank infant formula yesterday,"No = 0, Yes = 1",Nutrition & Feeding
Trinidad and Tobago,2011,Middle,0.479245283,0.03074634998,0.4189824371,0.539508129,265,drankform,Child drank infant formula yesterday,"No = 0, Yes = 1",Nutrition & Feeding
Trinidad and Tobago,2011,Fourth,0.5052083333,0.03617676739,0.4343018692,0.5761147974,192,drankform,Child drank infant formula yesterday,"No = 0, Yes = 1",Nutrition & Feeding
Trinidad and Tobago,2011,Richest,0.5401459854,0.04273622068,0.4563829929,0.6239089779,137,drankform,Child drank infant formula yesterday,"No = 0, Yes = 1",Nutrition & Feeding
Trinidad and Tobago,2022,Poorest,0.6290322581,0.04355639988,0.5436617143,0.7144028018,124,drankform,Child drank infant formula yesterday,"No = 0, Yes = 1",Nutrition & Feeding
Trinidad and Tobago,2022,Second,0.6,0.04803844614,0.5058446456,0.6941553544,105,drankform,Child drank infant formula yesterday,"No = 0, Yes = 1",Nutrition & Feeding
Trinidad and Tobago,2022,Middle,0.7096774194,0.04732351422,0.6169233315,0.8024315072,93,drankform,Child drank infant formula yesterday,"No = 0, Yes = 1",Nutrition & Feeding
Trinidad and Tobago,2022,Fourth,0.5555555556,0.05555555556,0.4466666667,0.6644444444,81,drankform,Child drank infant formula yesterday,"No = 0, Yes = 1",Nutrition & Feeding
Trinidad and Tobago,2022,Richest,0.671875,0.05915529527,0.5559306213,0.7878193787,64,drankform,Child drank infant formula yesterday,"No = 0, Yes = 1",Nutrition & Feeding
Argentina,2011,Poorest,3.037453184,0.08166219982,2.877395272,3.197511095,267,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Argentina,2011,Second,3.129139073,0.08429800483,2.963914983,3.294363162,302,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Argentina,2011,Middle,3.383685801,0.1085164118,3.170993634,3.596377968,331,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Argentina,2011,Fourth,3.315151515,0.07921184489,3.159896299,3.470406731,330,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Argentina,2011,Richest,3.340782123,0.07893992446,3.186059871,3.495504375,358,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Barbados,2012,Poorest,3.842105263,0.4668117437,2.927154245,4.757056281,19,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Barbados,2012,Second,3.21875,0.223310751,2.781060928,3.656439072,32,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Barbados,2012,Middle,3.1,0.3435781964,2.426586735,3.773413265,30,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Barbados,2012,Fourth,3.461538462,0.3049881169,2.863761752,4.059315171,26,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Barbados,2012,Richest,3.571428571,0.3129843186,2.957979307,4.184877836,21,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Belize,2011,Poorest,2.796610169,0.1524774198,2.497754427,3.095465912,59,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Belize,2011,Second,3.426966292,0.1896771897,3.055199,3.798733584,89,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Belize,2011,Middle,3.426966292,0.1572942504,3.118669561,3.735263023,89,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Belize,2011,Fourth,3.831460674,0.1744947142,3.489451034,4.173470314,89,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Belize,2011,Richest,3.886075949,0.2307062255,3.433891747,4.338260151,79,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Belize,2015,Poorest,2.871428571,0.1548677771,2.567887728,3.174969415,70,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Belize,2015,Second,3.033898305,0.1069321198,2.82431135,3.24348526,118,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Belize,2015,Middle,3.025862069,0.1309984761,2.769105056,3.282619082,116,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Belize,2015,Fourth,3.179487179,0.1293932567,2.925876396,3.433097963,117,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Belize,2015,Richest,3.180952381,0.1267954948,2.932433211,3.429471551,105,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Costa Rica,2011,Poorest,3.092307692,0.1551255289,2.788261656,3.396353729,195,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Costa Rica,2011,Second,3.104,0.1201203697,2.868564075,3.339435925,125,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Costa Rica,2011,Middle,3.08490566,0.1487400964,2.793375071,3.376436249,106,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Costa Rica,2011,Fourth,2.989130435,0.1908655601,2.615033937,3.363226933,92,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Costa Rica,2011,Richest,3.513513514,0.2646963173,2.994708732,4.032318295,74,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Costa Rica,2018,Poorest,3.112,0.1325754806,2.852152058,3.371847942,125,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Costa Rica,2018,Second,3.034188034,0.1420512147,2.755767653,3.312608415,117,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Costa Rica,2018,Middle,3.152173913,0.1513869488,2.855455493,3.448892333,92,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Costa Rica,2018,Fourth,3.152777778,0.1798318226,2.800307405,3.50524815,72,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Costa Rica,2018,Richest,2.909090909,0.1687201322,2.57839945,3.239782368,55,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Cuba,2019,Poorest,2.666666667,0.3187276292,2.041960514,3.29137282,15,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Cuba,2019,Second,2.647058824,0.2836367871,2.091130721,3.202986926,17,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Cuba,2019,Middle,2.9,0.3471690018,2.219548757,3.580451243,20,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Cuba,2019,Fourth,3,0.2120696701,2.584343447,3.415656553,28,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Cuba,2019,Richest,2.032258065,0.1180839046,1.800813611,2.263702518,31,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Dominican Republic,2014,Poorest,3.213286713,0.08169393513,3.0531666,3.373406826,286,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Dominican Republic,2014,Second,3.435986159,0.08665980032,3.266132951,3.605839368,289,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
